gene_id,MFN01,MFN02,MFN03,MFN04,MFPA01,MFPA02,MFPA03,MFPA04
ENSG00000200403.1,3,0,1,3,0,0,0,0
ENSG00000040487.13,426,434,455,433,175,142,153,199
ENSG00000077549.19,5674,6281,7016,5986,3246,3163,3168,3410
ENSG00000240490.3,2,4,3,0,0,0,0,0
ENSG00000173436.15,84,79,117,99,35,39,38,51
ENSG00000201609.1,0,0,0,0,0,0,1,0
ENSG00000235185.1,0,0,0,0,0,0,0,0
ENSG00000158747.15,824,850,957,875,386,385,395,483
ENSG00000226396.1,4,16,18,11,13,15,11,14
ENSG00000158748.4,4,0,0,0,1,0,1,0
ENSG00000162542.14,223,249,294,193,65,44,82,68
ENSG00000235434.1,0,0,0,0,0,0,1,0
ENSG00000169914.6,256,324,311,298,102,85,85,119
ENSG00000188784.4,0,0,0,0,0,1,0,1
ENSG00000242688.3,0,0,0,0,1,3,3,0
ENSG00000127472.11,2,0,0,1,0,0,3,0
ENSG00000117215.15,0,0,0,0,1,0,0,0
ENSG00000158786.5,0,2,1,2,2,0,1,0
ENSG00000227066.2,83,115,117,90,2,3,2,1
ENSG00000187980.7,4,6,10,4,0,0,3,1
ENSG00000162543.6,16,9,14,15,0,2,1,0
ENSG00000228105.2,0,0,0,0,0,0,1,0
ENSG00000158816.16,0,0,0,0,0,0,1,0
ENSG00000236963.8,1,0,0,0,5,4,11,5
ENSG00000162545.6,3,2,1,0,2,0,0,3
ENSG00000090432.7,479,501,633,545,340,330,388,364
ENSG00000215520.3,0,1,0,1,0,0,0,0
ENSG00000183114.8,0,0,0,0,0,0,0,0
ENSG00000158825.6,55,58,87,61,10,11,7,5
ENSG00000158828.8,296,296,363,302,260,239,249,262
ENSG00000117242.7,54,59,71,66,27,32,22,33
ENSG00000244038.11,4618,4917,6308,4824,3149,2739,2831,3237
ENSG00000117245.13,187,212,231,164,110,124,102,111
ENSG00000235432.1,0,0,0,0,3,2,2,2
ENSG00000189410.12,1,3,3,2,4,4,1,2
ENSG00000127483.19,2327,2887,3213,2633,458,435,451,615
ENSG00000075151.24,3965,4461,4690,4466,1036,1039,1072,1168
ENSG00000221808.1,0,0,0,0,0,0,0,0
ENSG00000233072.1,1,1,0,0,0,1,0,0
ENSG00000236073.2,0,1,0,1,0,0,1,0
ENSG00000235112.1,3,2,2,0,1,2,1,1
ENSG00000287192.1,0,1,1,0,0,0,1,2
ENSG00000117298.16,128,120,134,119,246,200,237,243
ENSG00000236936.1,0,0,0,1,0,0,0,0
ENSG00000231105.2,0,0,0,0,0,0,0,1
ENSG00000236216.5,0,0,0,0,1,1,0,0
ENSG00000236009.1,0,0,0,0,0,0,0,0
ENSG00000227001.3,0,9,4,4,2,0,0,1
ENSG00000187952.9,21,19,19,27,9,2,4,3
ENSG00000186543.7,0,0,1,0,0,0,0,2
ENSG00000142794.19,65,81,83,61,8,13,16,13
ENSG00000162551.14,4,4,1,4,5,8,1,4
ENSG00000233431.1,0,0,0,0,0,0,1,0
ENSG00000076864.21,18,16,26,25,21,20,18,29
ENSG00000090686.16,993,1157,1234,1240,251,244,286,302
ENSG00000187942.12,1,0,0,0,0,0,0,0
ENSG00000142798.20,296,299,399,281,144,108,143,158
ENSG00000232037.3,0,4,6,0,2,4,4,5
ENSG00000273610.1,0,1,0,0,0,0,1,0
ENSG00000278124.1,0,0,0,0,2,0,0,0
ENSG00000228397.3,0,0,1,1,2,2,0,1
ENSG00000218510.9,15,35,21,32,4,4,6,1
ENSG00000070831.17,2987,3327,3920,3280,2507,2451,2163,2652
ENSG00000285752.1,3,11,13,5,1,2,2,1
ENSG00000230068.2,0,0,1,2,1,0,0,0
ENSG00000271428.1,0,0,1,0,0,0,0,0
ENSG00000162552.15,3,3,5,5,1,0,2,0
ENSG00000285873.1,0,0,1,0,0,0,1,0
ENSG00000234397.3,1,2,0,1,1,0,1,1
ENSG00000184677.18,925,935,1242,997,216,181,214,228
ENSG00000237200.1,4,2,4,2,0,1,0,1
ENSG00000070886.12,1,1,0,0,0,0,1,0
ENSG00000173372.17,18,28,73,25,0,4,5,5
ENSG00000159189.12,13,21,39,11,1,1,3,3
ENSG00000173369.17,1,1,3,0,0,0,2,0
ENSG00000133216.17,35,42,41,39,11,11,18,9
ENSG00000215906.8,0,0,0,0,0,0,0,1
ENSG00000227868.7,1,2,1,0,0,0,1,0
ENSG00000004487.18,1296,1514,1637,1485,320,254,309,360
ENSG00000240553.1,0,0,0,0,0,1,5,1
ENSG00000266802.1,0,1,0,0,0,0,1,1
ENSG00000169641.14,1305,1617,1864,1606,469,372,378,474
ENSG00000229010.1,0,0,1,1,0,0,0,0
ENSG00000206935.1,0,0,1,0,0,0,0,0
ENSG00000252578.1,1,1,0,0,0,0,0,0
ENSG00000289014.1,0,0,2,0,0,0,0,0
ENSG00000179546.5,0,1,0,0,4,5,7,3
ENSG00000215381.3,2,0,1,1,2,1,4,2
ENSG00000261326.4,55,69,69,56,15,8,9,17
ENSG00000284726.1,0,4,4,3,0,0,0,1
ENSG00000125944.21,2433,2866,3191,2969,1416,1292,1327,1589
ENSG00000125945.15,122,166,177,190,64,53,59,76
ENSG00000249087.8,7,9,11,9,1,0,1,1
ENSG00000271420.1,0,0,0,0,9,5,4,7
ENSG00000204219.11,1,1,1,0,0,1,3,0
ENSG00000088280.20,4,1,3,4,4,3,2,3
ENSG00000007968.7,108,143,202,123,7,11,8,2
ENSG00000235052.1,0,0,0,1,0,0,0,0
ENSG00000117318.9,186,234,267,163,15,14,13,13
ENSG00000285802.1,0,0,1,2,5,6,7,2
ENSG00000197880.10,0,0,0,0,6,6,7,5
ENSG00000229239.2,0,0,0,0,1,0,1,1
ENSG00000142676.14,14893,15797,17940,13975,13649,12811,13387,14457
ENSG00000236810.7,11,10,13,12,9,4,7,7
ENSG00000011007.13,1807,1910,2147,2101,1271,1092,1121,1394
ENSG00000057757.10,874,913,1079,877,610,517,575,584
ENSG00000011009.11,736,694,879,711,473,423,458,452
ENSG00000117308.15,259,206,315,231,82,72,93,88
ENSG00000117305.15,646,787,875,729,250,236,262,279
ENSG00000179163.12,963,1175,1493,1067,235,227,212,259
ENSG00000188822.8,0,0,0,0,8,4,4,2
ENSG00000229106.1,2,3,2,0,1,0,0,0
ENSG00000232557.3,0,0,0,0,1,2,2,1
ENSG00000230228.2,1,0,0,1,0,1,2,1
ENSG00000189266.13,1215,1491,1668,1522,542,528,507,580
ENSG00000188529.15,1798,2163,2174,2114,457,477,459,617
ENSG00000215905.4,0,0,0,0,2,0,3,3
ENSG00000225315.2,0,0,0,0,6,6,5,6
ENSG00000142661.19,0,0,0,0,0,2,5,2
ENSG00000142677.4,1,0,0,1,1,0,1,0
ENSG00000185436.12,10,7,9,4,7,5,10,5
ENSG00000158055.17,8,3,2,5,2,0,3,0
ENSG00000230023.2,0,0,0,0,1,0,1,0
ENSG00000001460.18,55,68,76,62,15,22,18,26
ENSG00000001461.17,238,330,351,265,56,64,61,54
ENSG00000288982.1,1,2,1,0,5,4,2,3
ENSG00000286061.1,3,2,3,0,0,2,1,0
ENSG00000117602.13,190,227,293,212,79,73,69,72
ENSG00000264443.1,0,0,0,0,1,0,1,0
ENSG00000184454.7,0,0,0,0,12,11,7,10
ENSG00000227312.2,0,0,0,0,3,1,2,0
ENSG00000239106.1,0,0,0,0,0,0,0,0
ENSG00000133226.18,1911,2024,2116,1909,648,572,618,772
ENSG00000284699.1,0,0,0,0,0,2,3,1
ENSG00000169504.15,3524,4372,4721,4477,2719,2561,2321,2876
ENSG00000238482.1,1,0,0,0,0,0,0,0
ENSG00000020633.19,9730,9246,11533,9568,3774,3415,3555,4112
ENSG00000278034.1,1,2,3,2,0,0,1,0
ENSG00000229162.1,56,53,57,44,0,1,0,2
ENSG00000261025.1,1,2,2,2,0,0,0,0
ENSG00000264371.1,0,0,1,0,0,0,0,0
ENSG00000285823.1,2,0,2,1,0,0,1,0
ENSG00000233755.1,7,6,8,4,1,0,2,0
ENSG00000233419.3,0,0,0,0,0,0,0,0
ENSG00000231953.2,0,0,0,0,1,6,5,4
ENSG00000117614.10,739,934,928,858,1390,1365,1382,1482
ENSG00000284602.1,19,18,27,19,3,2,3,1
ENSG00000284657.1,5,5,1,3,1,2,0,1
ENSG00000117616.18,1314,1421,1629,1480,264,207,288,391
ENSG00000272432.1,0,2,1,1,2,3,1,3
ENSG00000261349.1,4,4,4,1,0,1,5,0
ENSG00000187010.21,5,9,7,4,11,3,4,6
ENSG00000224183.1,0,3,2,1,0,1,1,0
ENSG00000259984.1,3,0,1,0,0,1,0,2
ENSG00000183726.11,1552,1804,1983,1741,1380,1254,1300,1537
ENSG00000188672.19,2,4,6,3,10,7,2,11
ENSG00000238084.4,7,1,2,0,0,0,2,0
ENSG00000204178.11,399,422,492,405,272,223,240,333
ENSG00000157978.12,224,229,270,202,72,60,86,86
ENSG00000225643.1,1,0,1,2,0,1,1,1
ENSG00000117643.15,255,284,299,235,41,35,41,54
ENSG00000233478.1,1,0,1,1,0,4,0,1
ENSG00000162430.18,1525,1521,1885,1429,652,586,642,632
ENSG00000228172.5,4,7,13,8,1,0,1,2
ENSG00000117640.18,458,524,586,538,240,219,235,275
ENSG00000127423.11,75,90,104,87,1,0,2,5
ENSG00000236528.2,0,0,0,0,0,1,0,0
ENSG00000182749.6,26,25,41,25,11,12,20,9
ENSG00000207302.1,0,0,0,0,3,2,0,1
ENSG00000117632.23,1714,2296,2697,1838,44,58,43,42
ENSG00000229786.1,0,0,0,0,1,0,0,0
ENSG00000223624.1,0,0,0,0,0,0,0,1
ENSG00000158006.14,275,316,371,309,51,58,57,41
ENSG00000158008.10,0,1,0,0,1,0,2,0
ENSG00000158014.15,1,1,0,0,1,2,4,6
ENSG00000284309.1,0,0,0,0,1,0,3,1
ENSG00000158022.7,2,0,2,2,0,0,1,1
ENSG00000175087.10,173,239,238,216,35,35,44,35
ENSG00000197245.6,0,0,0,0,4,3,5,2
ENSG00000236782.7,2,2,3,1,0,0,0,2
ENSG00000142675.18,4,4,1,2,5,2,4,3
ENSG00000188782.9,0,0,0,0,0,2,6,3
ENSG00000236155.7,0,0,0,1,2,4,3,0
ENSG00000278572.1,1,1,0,0,0,0,0,1
ENSG00000130695.16,871,869,1108,923,158,155,168,229
ENSG00000270733.1,0,1,2,1,1,0,0,1
ENSG00000142669.15,7050,6267,7446,6144,5746,5059,5911,5574
ENSG00000158062.21,815,879,1139,855,146,111,124,151
ENSG00000169442.9,281,308,345,260,733,631,691,744
ENSG00000176092.17,2,1,3,0,4,3,6,4
ENSG00000225854.2,0,1,0,0,1,0,0,0
ENSG00000176083.18,0,0,0,0,2,0,1,2
ENSG00000131914.11,1,0,0,0,0,3,2,1
ENSG00000117682.17,626,661,821,643,226,200,224,270
ENSG00000223583.1,2,2,5,3,1,1,1,4
ENSG00000225891.2,6,10,8,7,3,4,0,1
ENSG00000198830.11,2463,2996,3538,2676,555,511,488,556
ENSG00000224129.1,0,0,0,0,0,1,1,1
ENSG00000117676.14,6580,6308,8017,6676,2966,2856,3029,3259
ENSG00000243905.3,0,0,0,0,0,3,1,2
ENSG00000252802.1,0,0,0,0,1,4,2,1
ENSG00000289452.1,0,1,0,0,0,0,0,0
ENSG00000260063.1,10,11,8,7,5,2,6,4
ENSG00000117713.21,1760,1953,2334,1878,393,334,434,441
ENSG00000060642.12,255,272,333,258,63,50,41,66
ENSG00000241188.3,0,0,0,0,0,0,1,2
ENSG00000204160.12,615,671,787,707,733,640,764,850
ENSG00000175793.12,2,0,0,0,1,1,0,1
ENSG00000142751.15,389,438,539,438,228,194,222,239
ENSG00000289554.1,23,29,17,18,4,7,6,8
ENSG00000198746.13,212,207,259,203,159,151,156,158
ENSG00000090273.14,1555,1651,1973,1678,1048,922,1099,1086
ENSG00000175707.10,1,2,1,0,0,0,2,0
ENSG00000172746.6,1,3,3,5,1,2,4,4
ENSG00000224064.1,0,0,0,0,0,0,0,1
ENSG00000225294.1,0,0,0,1,1,1,0,0
ENSG00000253368.4,11,21,15,19,5,2,8,3
ENSG00000158246.8,3,2,4,0,0,1,3,1
ENSG00000090020.11,1468,1309,1592,1330,1961,1683,1819,2120
ENSG00000229985.2,2,1,0,1,2,0,1,0
ENSG00000214973.3,26,27,29,28,31,22,37,34
ENSG00000225159.1,9,13,12,16,11,11,12,16
ENSG00000225990.2,0,0,0,0,0,2,2,1
ENSG00000224311.1,0,0,0,0,2,3,8,2
ENSG00000142784.16,773,829,997,823,679,684,674,718
ENSG00000252098.1,1,1,1,1,0,0,1,0
ENSG00000243659.1,0,1,1,1,0,1,0,0
ENSG00000186501.15,445,389,569,436,237,237,277,277
ENSG00000206888.1,0,0,1,0,0,0,0,0
ENSG00000241547.1,7,8,10,11,3,4,4,6
ENSG00000142765.18,5,8,7,4,9,6,5,3
ENSG00000142733.17,184,175,222,170,38,31,33,33
ENSG00000142748.13,0,0,0,0,0,0,1,0
ENSG00000174950.11,0,0,0,0,0,1,1,0
ENSG00000231207.1,0,0,0,0,0,1,3,0
ENSG00000181773.7,56,49,76,54,26,28,18,43
ENSG00000158195.11,3864,4081,4853,4286,4244,4281,3799,4619
ENSG00000241169.1,0,0,0,0,0,1,0,0
ENSG00000237429.1,3,3,4,3,0,0,1,0
ENSG00000126705.15,355,295,417,310,135,115,135,127
ENSG00000000938.13,2160,2031,2495,2123,2657,2568,2604,2962
ENSG00000235912.1,10,15,26,14,9,11,18,9
ENSG00000233975.2,0,3,0,2,2,1,2,3
ENSG00000126709.16,2072,2579,2760,2271,3381,2897,3136,2957
ENSG00000225886.3,1,0,0,1,1,0,2,1
ENSG00000226662.2,0,0,0,0,0,0,0,0
ENSG00000207095.1,0,0,1,0,0,0,0,0
ENSG00000287244.1,0,1,0,1,0,0,1,0
ENSG00000009780.16,164,204,203,207,52,33,53,51
ENSG00000231344.1,0,1,4,2,0,0,1,1
ENSG00000230833.1,0,1,0,0,0,0,0,0
ENSG00000117758.14,1604,1866,2148,2013,1275,1330,1179,1388
ENSG00000269971.1,2,1,2,1,0,2,0,1
ENSG00000270031.1,4,4,2,7,1,0,0,1
ENSG00000223062.1,0,0,0,0,0,1,0,0
ENSG00000286433.1,0,1,1,0,0,0,1,0
ENSG00000117751.18,733,808,956,851,446,417,419,468
ENSG00000252947.1,1,1,1,0,1,0,0,1
ENSG00000130775.16,874,969,1123,913,56,45,59,72
ENSG00000117748.10,721,815,982,815,317,284,289,372
ENSG00000130768.15,0,1,3,2,1,2,0,1
ENSG00000158156.9,234,234,261,234,87,77,91,91
ENSG00000158161.16,686,786,851,783,162,151,157,149
ENSG00000238231.2,0,1,0,1,1,3,4,4
ENSG00000240750.3,0,2,0,1,3,1,0,0
ENSG00000228589.3,14,11,14,16,11,12,13,9
ENSG00000228943.1,0,0,1,0,0,0,0,0
ENSG00000289576.1,0,0,0,0,1,2,3,0
ENSG00000214812.3,7,5,5,2,0,4,4,5
ENSG00000253005.1,0,0,0,0,4,2,4,2
ENSG00000169403.12,69,75,105,120,13,9,21,18
ENSG00000126698.11,1979,2286,2471,2014,1330,1251,1350,1428
ENSG00000130770.18,554,648,771,577,86,77,80,112
ENSG00000270605.1,7,7,5,10,2,1,0,3
ENSG00000271398.1,0,2,0,0,0,0,0,0
ENSG00000130766.5,613,577,726,619,2209,2005,2109,2280
ENSG00000130772.14,326,369,447,351,113,107,121,128
ENSG00000204138.13,518,633,672,610,132,164,150,182
ENSG00000206779.1,0,0,1,1,0,0,0,0
ENSG00000229820.2,1,3,0,0,0,0,1,0
ENSG00000221216.1,0,0,0,0,0,1,0,1
ENSG00000180198.17,717,850,1018,892,425,439,443,510
ENSG00000242125.3,319,317,394,321,146,97,93,126
ENSG00000200087.1,9,8,12,34,0,1,46,1
ENSG00000231468.2,4,7,5,4,0,1,3,2
ENSG00000279443.1,5,15,10,11,3,3,7,6
ENSG00000180098.9,290,320,348,295,72,79,83,88
ENSG00000197989.15,277,319,384,313,55,49,53,70
ENSG00000221539.1,2,6,11,8,0,0,1,1
ENSG00000120656.14,539,682,711,577,388,377,400,407
ENSG00000188060.8,10,10,9,10,1,0,1,1
ENSG00000229388.1,1,2,2,4,0,0,2,2
ENSG00000162419.13,385,500,538,423,284,286,326,344
ENSG00000289291.1,2,0,3,2,0,0,0,0
ENSG00000198492.16,1213,1424,1581,1425,591,588,507,703
ENSG00000116329.12,0,3,0,1,9,13,8,12
ENSG00000233427.1,0,0,0,0,0,0,0,1
ENSG00000159023.22,346,392,469,406,256,262,257,257
ENSG00000225616.2,7,7,6,5,5,5,3,3
ENSG00000277958.1,0,0,0,0,1,0,0,0
ENSG00000253304.2,1,1,1,3,0,1,1,1
ENSG00000225750.1,1,0,0,0,1,1,0,1
ENSG00000116350.18,1561,1730,1881,1561,919,829,945,957
ENSG00000116353.16,249,225,260,231,74,61,83,75
ENSG00000237934.1,2,2,4,0,0,0,1,0
ENSG00000060656.20,33,47,64,31,18,13,15,25
ENSG00000284676.1,0,0,0,0,1,0,2,1
ENSG00000231251.1,0,0,0,0,0,1,0,1
ENSG00000162510.6,1,4,2,0,0,0,2,2
ENSG00000186056.10,17,16,24,18,8,4,8,11
ENSG00000287510.1,2,3,1,0,0,0,1,0
ENSG00000162511.8,28794,27836,33028,28806,23937,22520,23183,25125
ENSG00000264773.1,1,1,1,0,0,0,0,0
ENSG00000223382.6,1,1,2,3,0,0,1,0
ENSG00000235143.1,0,0,0,0,0,0,1,0
ENSG00000162512.16,1057,1089,1224,1100,682,608,643,794
ENSG00000266210.2,0,0,0,0,3,4,5,6
ENSG00000134644.16,1708,1946,2491,2137,1208,1094,1106,1311
ENSG00000237329.2,1,0,0,0,0,0,2,0
ENSG00000232768.1,1,0,0,0,0,0,0,0
ENSG00000215900.4,0,1,0,0,0,0,1,0
ENSG00000225142.2,1,0,0,0,2,3,3,5
ENSG00000084628.10,4,2,3,5,4,1,2,1
ENSG00000060688.13,892,989,1126,866,196,169,204,224
ENSG00000229447.2,3,6,3,5,3,3,3,3
ENSG00000121766.16,345,357,402,367,139,124,138,140
ENSG00000229044.1,0,0,0,0,1,0,0,0
ENSG00000121769.8,5,12,9,7,9,9,10,4
ENSG00000168528.12,40,41,71,47,36,29,35,31
ENSG00000215899.3,9,10,7,14,2,6,7,7
ENSG00000284543.1,1,0,0,0,4,6,9,10
ENSG00000229167.2,0,1,0,0,0,0,0,0
ENSG00000142910.16,0,0,0,0,1,3,6,3
ENSG00000121764.12,0,3,0,0,0,0,2,0
ENSG00000162517.13,673,585,752,625,271,285,293,305
ENSG00000235790.7,0,1,0,1,9,11,12,8
ENSG00000264078.1,0,0,0,0,2,3,4,3
ENSG00000084636.18,1,1,0,0,0,1,7,0
ENSG00000121753.13,3,7,16,8,2,0,4,1
ENSG00000254545.1,8,6,8,4,0,0,0,0
ENSG00000134668.13,938,974,1128,857,305,301,298,371
ENSG00000203620.2,0,0,0,0,2,1,1,3
ENSG00000269967.1,9,6,9,3,0,0,0,2
ENSG00000184007.22,4045,4629,5246,4517,1841,1655,1741,1927
ENSG00000228634.1,4,9,13,4,1,0,1,0
ENSG00000284702.1,0,0,0,1,6,11,13,5
ENSG00000121774.18,2718,3232,3828,3412,2486,2350,2284,2755
ENSG00000203325.3,1,1,1,0,0,2,4,1
ENSG00000121775.18,193,208,245,201,74,74,76,71
ENSG00000276493.1,0,0,0,0,0,1,1,0
ENSG00000025800.14,1212,1493,1564,1516,482,412,398,502
ENSG00000084652.16,1904,2071,2441,1950,251,222,258,279
ENSG00000160050.16,37,38,46,37,3,5,6,5
ENSG00000224066.1,1,1,2,3,0,0,0,0
ENSG00000160051.12,62,58,70,48,4,0,4,9
ENSG00000222046.3,7,7,7,11,0,1,1,1
ENSG00000160055.20,103,99,149,100,56,57,64,56
ENSG00000084623.12,2641,2731,3166,2842,2750,2626,2504,2920
ENSG00000220785.8,8,5,19,12,2,3,1,5
ENSG00000183615.6,3,5,2,0,1,1,1,1
ENSG00000182866.17,0,0,0,0,5,1,3,2
ENSG00000277617.1,0,1,0,0,0,0,2,0
ENSG00000252450.1,0,0,0,0,1,3,1,3
ENSG00000116478.12,2485,2684,3167,2641,644,584,615,755
ENSG00000175130.7,4453,3981,4783,4490,775,760,764,832
ENSG00000233775.1,4,0,5,1,0,0,0,0
ENSG00000162526.7,5,2,9,5,2,0,3,1
ENSG00000225828.2,32,19,41,28,12,4,7,8
ENSG00000160058.19,1032,995,1191,999,781,645,692,789
ENSG00000224333.1,0,0,0,0,1,0,0,0
ENSG00000270850.1,0,0,0,0,0,0,1,0
ENSG00000229259.1,0,0,0,0,0,0,1,1
ENSG00000254553.1,0,0,0,0,8,0,1,2
ENSG00000273274.2,1,0,0,0,5,5,6,4
ENSG00000160062.15,16,36,31,17,11,10,7,10
ENSG00000176261.16,305,356,463,316,114,86,90,114
ENSG00000200591.1,2,2,3,1,0,0,0,0
ENSG00000162521.19,1244,1474,1682,1446,392,328,361,424
ENSG00000162520.15,0,0,0,0,0,1,1,0
ENSG00000224409.1,0,0,0,0,0,0,0,1
ENSG00000162522.11,106,103,120,104,79,80,82,96
ENSG00000134684.12,2835,3068,3588,3070,2447,2344,2414,2678
ENSG00000116497.18,313,377,433,339,63,61,81,74
ENSG00000160097.20,3,3,3,0,4,3,6,3
ENSG00000121905.10,1,1,0,0,0,0,1,0
ENSG00000121900.19,74,63,94,57,18,26,27,27
ENSG00000287691.1,1,2,1,3,0,1,2,0
ENSG00000116514.17,706,703,900,780,662,619,642,695
ENSG00000278966.2,0,1,1,0,1,4,1,0
ENSG00000217644.5,0,0,1,0,1,0,2,1
ENSG00000239670.1,0,1,0,0,0,1,7,1
ENSG00000236065.2,0,0,0,0,0,0,1,0
ENSG00000004455.17,1456,1637,1903,1530,449,391,435,476
ENSG00000276645.1,0,2,0,0,3,6,0,1
ENSG00000142920.17,16,10,10,5,1,2,8,0
ENSG00000278997.1,11,10,8,7,0,2,2,2
ENSG00000116525.14,79,92,93,84,31,31,26,28
ENSG00000279179.1,3,4,3,4,4,5,2,5
ENSG00000284721.1,0,0,0,0,0,0,2,2
ENSG00000160094.15,192,226,251,181,46,45,58,45
ENSG00000270115.1,0,1,0,4,0,0,0,1
ENSG00000184389.9,1,0,0,0,0,1,0,0
ENSG00000225313.5,65,69,85,55,31,18,28,33
ENSG00000134686.20,2756,2557,3119,2631,1751,1654,1752,2074
ENSG00000284154.1,3,3,2,1,1,0,0,0
ENSG00000222112.1,14,3,15,11,2,2,5,2
ENSG00000233246.1,0,0,1,0,0,1,0,0
ENSG00000234512.1,0,0,0,0,0,0,1,0
ENSG00000121903.15,257,268,318,262,61,46,64,75
ENSG00000235907.2,0,1,1,0,0,0,0,0
ENSG00000121904.19,0,0,0,0,9,7,17,5
ENSG00000231163.6,0,0,0,0,0,0,1,0
ENSG00000142698.15,0,0,0,0,0,0,1,0
ENSG00000287703.1,0,0,0,0,0,0,1,0
ENSG00000163866.9,408,397,457,398,154,143,193,152
ENSG00000189280.3,1,3,2,7,5,2,6,7
ENSG00000189433.7,0,1,2,0,1,0,0,3
ENSG00000255811.1,0,0,0,0,0,0,0,0
ENSG00000188910.8,1,2,2,2,0,0,0,1
ENSG00000187513.9,0,2,4,3,0,0,0,1
ENSG00000116544.12,2,0,2,2,1,0,2,0
ENSG00000284773.1,5,4,4,6,0,0,0,0
ENSG00000241014.2,3,2,3,1,0,0,0,0
ENSG00000243749.1,0,0,0,0,1,0,0,1
ENSG00000163867.17,173,167,197,201,81,71,56,72
ENSG00000197056.11,240,308,382,324,41,40,45,55
ENSG00000233940.1,0,0,0,0,0,3,1,0
ENSG00000228348.1,2,3,0,2,0,0,0,0
ENSG00000284640.1,0,0,0,0,4,4,6,3
ENSG00000116560.11,5367,6613,7396,6075,1618,1185,1483,1734
ENSG00000201868.1,0,0,0,0,2,0,0,0
ENSG00000146463.12,1316,1444,1608,1517,208,229,195,240
ENSG00000229994.1,8,8,14,11,5,10,5,10
ENSG00000227409.1,1,0,0,0,0,0,1,0
ENSG00000278702.1,0,0,0,0,0,0,1,0
ENSG00000142687.18,1164,1294,1594,1248,348,346,341,398
ENSG00000236274.1,1,0,0,0,0,2,0,2
ENSG00000020129.16,610,565,648,555,211,203,205,232
ENSG00000239636.2,28,34,30,28,6,7,3,5
ENSG00000116819.9,54,67,52,44,17,5,6,12
ENSG00000126067.12,1233,1239,1641,1309,645,600,590,722
ENSG00000142686.8,360,380,436,351,75,71,90,103
ENSG00000092853.14,639,830,909,822,25,20,32,20
ENSG00000134698.11,657,747,889,772,185,167,181,210
ENSG00000092847.13,1206,1440,1685,1386,668,618,574,676
ENSG00000271164.1,0,0,0,0,0,0,0,0
ENSG00000286899.1,0,1,2,2,1,1,1,1
ENSG00000126070.20,439,507,587,549,157,141,141,176
ENSG00000271554.1,0,3,0,1,0,0,0,0
ENSG00000232862.5,0,1,1,0,1,3,3,4
ENSG00000092850.12,0,1,1,0,4,7,7,6
ENSG00000116863.11,445,441,494,457,352,317,323,368
ENSG00000171812.13,199,210,236,203,64,70,73,84
ENSG00000054116.12,729,789,970,779,287,283,308,317
ENSG00000116871.16,2623,2597,3217,2580,1565,1453,1649,1658
ENSG00000264592.2,0,0,0,0,0,0,0,0
ENSG00000054118.15,2435,2805,3166,2650,2116,1896,1887,2243
ENSG00000231849.1,1,0,0,0,1,1,0,0
ENSG00000214193.11,52,50,56,51,8,7,4,11
ENSG00000286379.1,16,5,9,10,2,1,8,2
ENSG00000196182.11,904,890,1072,950,2133,1730,2020,2278
ENSG00000181817.6,373,374,422,378,246,239,230,245
ENSG00000116885.18,22,26,27,25,8,10,2,9
ENSG00000201448.1,1,1,0,0,0,0,0,0
ENSG00000116898.12,603,649,821,685,507,446,454,485
ENSG00000119535.18,184,226,245,156,45,41,55,48
ENSG00000230214.1,0,1,0,0,0,0,0,0
ENSG00000284705.1,0,0,0,0,0,1,0,0
ENSG00000163873.10,0,0,0,0,2,1,4,1
ENSG00000284650.1,0,0,0,0,0,2,4,1
ENSG00000223944.2,0,0,0,0,1,0,1,0
ENSG00000207328.1,0,0,0,0,0,1,1,0
ENSG00000233621.3,147,127,147,165,32,22,35,47
ENSG00000163874.11,1683,1396,1847,1646,1786,1583,1718,1858
ENSG00000163875.16,743,827,889,800,737,690,642,851
ENSG00000263675.1,1,2,4,1,0,1,1,1
ENSG00000163877.11,275,339,394,341,329,285,291,310
ENSG00000232273.1,19,16,15,10,27,24,25,20
ENSG00000237749.4,6,3,7,3,0,2,3,5
ENSG00000163879.11,2,0,2,2,0,1,2,0
ENSG00000134697.13,1727,1946,2017,2014,1241,1183,1166,1422
ENSG00000169218.14,4,2,8,5,0,0,2,1
ENSG00000116922.15,290,370,439,315,148,129,128,158
ENSG00000134690.11,343,377,532,365,14,18,14,17
ENSG00000183317.17,6,7,8,9,1,4,3,0
ENSG00000200421.1,0,0,0,0,2,2,3,2
ENSG00000227416.2,0,0,0,0,0,0,0,1
ENSG00000185090.15,162,169,197,185,66,64,64,68
ENSG00000196449.4,450,466,557,547,606,590,508,658
ENSG00000197982.14,477,467,547,459,333,232,283,267
ENSG00000188786.10,1389,1540,1811,1614,659,602,593,753
ENSG00000235673.1,0,0,0,0,1,2,2,0
ENSG00000204084.13,396,516,548,482,111,127,108,132
ENSG00000252448.1,1,4,3,5,1,0,0,1
ENSG00000222282.1,0,0,2,2,0,0,0,0
ENSG00000277168.1,1,0,0,0,1,1,0,0
ENSG00000183431.12,1605,1932,2093,1808,557,536,485,616
ENSG00000212541.1,3,1,2,1,2,1,1,1
ENSG00000183386.10,76,82,98,86,22,23,24,37
ENSG00000183520.12,513,644,699,599,258,237,259,329
ENSG00000185668.8,1,0,1,1,17,9,13,7
ENSG00000224592.5,0,0,0,0,1,0,2,0
