MFL,MFN,MFPA
FOXD2-AS1,MIR7856,GSTCD
HDAC5,HPN-AS1,INTS12
SAP18,RPL5P3,PPA2
ZADH2,PARP6,TET2
KDSR,FLT4,CENPE
CHCHD3,RPL7AP50,SLC9B2
TRIM24,POU5F1B,SLC39A8
RALY,FGF10,BANK1
EIF2S2,RPL29P12,H2AZ1-DT
MKRN1,SLC6A13,BBS12
GPR160,RPL21P116,H2AZ1
SEC62,HAS2,DNAJB14
WEE2-AS1,HYKK,DAPP1
ACSS2,RPS18P13,TRMT10A
ZYX,LINC00536,ADH5
TXNL1,IQCN,UNC5C
C3orf80,JUND,PDLIM5
PDIA4,LINC02621,SMARCAD1
ZNF777,TXNP4,TMSB4XP8
CPNE1,TP63,DKK2
ZNF746,ENO2,PAPSS1
ATP6V0E2,ABHD17AP3,CYP2U1
ME2,PPIAP43,LEF1
SSR3,EEF1B2P1,BBS7
GMPS,RN7SL543P,CCNA2
TMUB1,KIAA1217,EXOSC9
AGAP3,LINC01554,MAD2L1
MKLN1-AS,PARM1,PDE5A
NDUFB5,RN7SL236P,GTF2IP12
FXR1,LINC00836,METTL14
FAM131A,AQP4-AS1,CEP170P1
CYB5A,NR5A1,PRSS12
EIF4A2,CACNA1I,UGT8
FOXP2,APOOP5,ANK2
MDFIC,HNRNPCP9,LARP7
DGKG,BCLAF1P1,ZGRF1
IGF2BP2-AS1,ZNF267,ALPK1
IGF2BP2,EPB41L4A-AS1,GAR1
ANKRD7,FMN2,PLA2G12A
SOCS6,RPSAP21,CASP6
CADPS2,NT5C1B,MCUB
DOK6,LINC02574,SEC24B
ATP6V1F,IL13RA2,GPRIN3
ALG3,SLC30A10,TIGD2
DVL3,LASTR,FAM13A-AS1
GCC1,GGT5,SEPTIN11
ARF5,NDRG4,SCARB2
COMMD7,BHMT2,NUP54
SND1,ECRG4,CXCL11
MAPRE1,LINC00710,CXCL10
KLHL24,RPL6P27,SDAD1
KLHL6,HTR2C,NAAA
CALU,RPS23,USO1
RHEB,GPSM1,THAP6
DYM,PTPRM,PARM1-AS1
RAP2B,EDIL3-DT,CXCL6
DUSP4,HSPA8P7,ANKRD17
MRAS,PSME2P6,COX18
XPO7,MIX23P1,SLC4A4
NCK1,OR2M3,MOB1B
PDLIM2,C10orf67,GRSF1
MSL2,RN7SL174P,RUFY3
KCTD9,ST6GALNAC1,UTP3
RAB6B,ATF4P3,UBA6
DPYSL2,TSKU,CENPC
TRIM35,APBB2,FAM47E
ZNF395,ARHGEF38,CNOT6L
SARAF,PCA3,NAP1L5
ASAH1,NUCKS1P1,LINC01094
ZNF521,RORB,HERC6
GSR,ASTL,PKD2
L3MBTL1,OR2AT4,NUDT9
IFT52,NAV2,KLHL8
LSM12P1,PLAAT2,AFF1
H1-10,RPL21P119,ARHGAP24
COPG1,EPHA2,WDFY3
CNBP,USP41,MRPS18C
NPC1,CBARP-DT,HELQ
TOX2,RPL35AP2,HPSE
LPL,AQP7,COQ2
MTUS1,CLDN6,COPS4
SMAD2,RPL7P37,THAP9
SIGLEC15,SERPINB12,THAP9-AS1
EPB41L1,GJC2,SCD5
EIF2A,MTND4P12,TMEM150C
SERP1,EIF3CL,HNRNPD
LOXHD1,LRRC37A14P,PAQR3
PTPRN2,RPL7AP58,BMP2K
ESYT2,MIR194-2HG,KIAA1109
WWTR1,HSP90AA2P,FGF2
FBXO25,LINC01539,SDHAP3
CLN8,GYPC,CLCN3
ATP5F1A,C9orf129,RNU6-1053P
GYG1,CRYM-AS1,WWC2
COPB2,PA2G4P6,TENM3
MCPH1,FSTL4,NEIL3
NDRG3,LINC02843,SPCS3
SETBP1,LINC02814,CEP44
MSRA-DT,GABRA4,GALNT7
MSRA,FADS6,AADAT
RNF7,ASAP3,HPF1
FDFT1,CA13,NEK1
CTSB,FBXO6,SPATA5
TGM2,PAFAH1B2P2,CBR4
VPS37A,NAP1L1P3,DDX60L
HM13,HORMAD1,DDX60
TSHZ1,CDC42EP5,MARCHF1
RPL15,EGR4,TMA16
MBP,RPL21P1,NAF1
GIPC3,BRAF,PPID
HMG20B,CCDC140,ETFDH
CASTOR2,RPL28,C4orf46
GNA15,TMEM39A,IRF2-DT
SEC23B,PAX1,PRIMPOL
HIP1,FICD,CENPU
PROM1,DINOL,ACSL1
SMIM26,LINC01727,LPCAT1
RHBDD2,ZNF667,TRIP13
POR,CPNE5,BRD9
TLE5,ITGA2B,CEP72
MDH2,MIR9-1HG,SLC9A3-AS1
LINC00504,SLC24A4,SLC9A3
ZNF555,ADCY5,EXOC3
SLC39A3,TBC1D10A,EXOC3-AS1
DIRAS1,LINC02228,AHRR
WDR1,MTHFD2P1,PDCD6
GNG7,CAVIN1,CCDC127
DDX3ILA1,ABTB1,DUX4L9
JSRP1,OASL,HSP90AA4P
SF3A2,GCM1,FAT1
SH3TC1,IFITM2,CYP4V2
MOB3A,RPS18P12,SNX25
GTF2IRD1,ZNF578,CFAP97
LAT2,FCRL5,SLC25A4
TBXA2R,PLAC4,LINC01093
TPST1,VIL1,RXFP1
VOPP1,HLA-DRA,PDGFC
SUMF2,CFAP65,CTSO
CHCHD2,SMYD5,ZNF330
ARRDC5,CHORDC1P1,ELMOD2
HDGFL2,SPTA1,CLGN
UGDH,SPRR2D,SCOC
UBXN6,SDAD1P2,MAML3
TMEM156,NKX2-2,MGST2
ZNF92,RPS20P10,SETD7
MAP2K2,S100A10,NAA15
TMEM248,RETREG1,ELF2
EIF4H,MAP3K9,PCDH18
SBDS,LINC02577,PABPC4L
DSTN,RN7SL508P,C4orf33
SBDSP1,LINC02595,SCLT1
MRPL54,SLC8A3,PGRMC2
SNX5,SELENBP1,LARP1B
BCL7B,LHFPL3-AS2,ABHD18
VPS37D,RELN,MFSD8
LGI2,LINC01833,PLK4
CCDC149,INSM1,HSPA4L
LIMK1,SNAP25-AS1,INTU
ABCB1,CASC20,TBC1D9
TADA2B,AKR1B15,INPP4B
MKNK2,TBX3-AS1,TDO2
RNF168,DSCAM,GAB1
LAMTOR4,RPL21P4,PLRG1
MOSPD3,PCDH11Y,RNF175
MELTF,DAAM2,TLR2
POLRMT,APOBEC2,WDR45P1
GNB2,SCYGR4,TMEM131L
PYGB,SH2B3,FHDC1
ABHD12,EIF4A1P2,FAM192BP
POP7,SNF8P1,FBXW7
PAK2,BASP1-AS1,GATB
AP1S1,LINC02301,LRBA
FIS1,SMOX,PRMT9
CYP3A43,S100A16,TMEM184C
UBXN7,PLEKHH2,TTC29
TM4SF19,RPL24P4,SLC10A7
TM4SF19-AS1,BMP5,LSM6
CDC34,RPL37P23,MMAA
POLR2J,KLKP1,ABCE1
PPP1R2,RPL32P2,HHIP-AS1
HSBP1L1,TMPRSS12,SMARCA5
NFATC1,SYNGR2P1,SPDYE2
HES1,NCAPGP2,RASA4DP
SYPL1,TJP1,TROAP
TAF6,ANKUB1,ILK
FGFRL1,SAMD8,TMEM9B-AS1
BTBD2,RPL39P25,AKIP1
RNF4,IDO2,TRIM66
CSNK1G2,IDO1,CYB5R2
KLF16,RIMS1,PPFIBP2
CLDN12,LRRC52-AS1,GVINP1
CRMP1,PWRN1,MRPL17
TCF3,DCD,DCHS1
REEP6,DCTN6-DT,TAF10
GAMT,IGFL2,DNHD1
ADRA2C,PTGES3P1,PGAP2
NDUFS7,SELE,TIMM10B
FAM174C,CLU,TRIM3
ZFYVE28,RPL19P21,FHIP1B
BUD31,PPFIBP1,TRIM22
MXD4,PTHLH,TRIM6
ASNS,LINC02386,HNRNPA1P53
NELFA,DUOX2,TRIM68
GPX4,RPS4XP6,OR52K3P
POLR2E,C8orf34-AS1,TRIM21
SLBP,CD68,DENND5A
BRI3,ATP1B2,SWAP70
CTBP1,FDPSP4,AMPD3
NXT1,RPL15P14,RNF141
SPON2,DNM3OS,GTF2H1
RAB7A,IQCJ-SCHIP1,HPS5
POU5F1P6,RPL4P3,SAA1
RPN1,H2BC4,SAAL1
GATA2,WNT1,NCR3LG1
TSNARE1,SCARA5,PIK3C2A
LNCOC1,ADAM32,C11orf58
DAG1,EBF2,CYP2R1
RHOA-IT1,RPL10P12,PSMA1
RHOA,SP6,FAR1
BAIAP2,RPLP0P6,BTBD10
TOP1MT,RPL23AP19,ARNTL
NPTX1,SP2,TEAD1
QARS1,F8A1,USP47
IMPDH2,DDR1,GALNT18
DALRD3,DDR1-DT,ZBED5-AS1
EPPK1,HCG20,ZBED5
PRKAR2A,TNRC18P1,EIF4G2
EEF1A2,MYRFL,CTR9
UQCRC1,IKZF2,RRM1
PPDPF,PPIAP6,NUP98
CYC1,RPS27AP1,CACUL1
SHARPIN,DPY19L2,EEF1AKMT2
MAF1,GAPDHP44,LRRC27
TIMP2,AGGF1P10,MGMT
HSF1,ATP2B2,MKI67
STMN3,HNRNPKP3,PTPRE
ZNF251,EEF1GP8,DHX32
PTK2,RPL32P26,BCCIP
TRAPPC9,RPL19P11,EDRF1
COL22A1,MTCO3P22,CTBP2
NTSR1,ACTG1P12,ABRAXAS2
MAFG,OLFM3,BUB3
TATDN1,GRAMD1A-AS1,CHRNA10
NDUFB9,SPINK1,ACADSB
MTSS1,SNORA38,C10orf88
CABLES2,MKRN9P,C10orf88B
SQLE,LRRIQ4,PLEKHA1
NSMCE2,S100A11P1,NSMCE4A
PCYT2,DSP,WDR11
ANAPC11,AGKP1,SEC23IP
BAP1,EIF4A1P7,INPP5F
PPM1M,LGMNP1,TIAL1
GID8,MT2P1,ADAM8
ALYREF,EEF1A1P32,MTG1
DUSP7,MAGI1,BET1L
RPL29,SUCLA2P3,RIC8A
CYRIB,SLC18B1,ZNF195
MANF,ABCC9,OSBPL5
TSPAN10,MARVELD2,NAP1L4
MAPKAPK3,RPS23P1,KCNQ1
NDRG1,RN7SL323P,CD81
FAAP100,FMO3,TSPAN32
ACTG1,IFT74-AS1,C11orf21
SCAP,KRT8P31,CHID1
C8orf33,ADRA1B,TSPAN4
SLC2A4RG,FRMD6,CRACR2B
CHODL,FAM83E,PIDD1
CD300LF,ST13P18,CEND1
TCEA1P2,H3P1,GATD1
UBE2R2,RPL12P14,TMEM80
CD300LB,RPL7P52,PHRF1
CD300A,THAP3,LMNTD2-AS1
UBAP1,HSPA5P1,PTDSS2
CRTAP,CYB5R3,PGGHG
CMTM7,SERPIND1,SIRT3
RUSC2,PARVB,UEVLD
GPD1L,FRMD7,TMEM86A
TESK1,ACTR3P2,IGSF22
CDR2L,FBLN1,TNKS1BP1
CCDC107,RNF11,FAM111B
STT3B,ERRFI1,LPXN
TLN1,USP12PX,CTNND1
RBMS3,PIM2,SELENOH
TMEM8B,RPS5P8,TMX2
CLTA,DNAJC6,ZDHHC5
GNE,GNG5P2,CLP1
GRHPR,SUMO4,YPEL4
POLR1E,RPS2P17,SLC43A3
SHB,RPL12P10,PTPRJ
SLC9A3R1,HDAC1P2,ZDHHC13
SUMO2,PSME1,NUP160
VLDLR-AS1,KCNMB4,FNBP4
ABHD5,GORAB-AS1,KBTBD4
VLDLR,RPS7P11,RN7SL652P
TPD52L2,CDYLP1,CELF1
LZTFL1,RPL7P23,SLC39A13
SEC14L1,LINC02458,MYBPC3
TMEM158,RPS2P2,MADD-AS1
CDCP1,KLF9,MADD
PRPF6,BLACE,FAM111A-DT
UBALD2,RPL4P1,FAM111A
UHRF2,APBA3,MPEG1
RNF157,RPL12P17,MRPL16
ANO10,GNG11,INTS5
SLC25A38,RAD21-AS1,GANAB
SRP68,LINC02846,EML3
LURAP1L,CBARP,MTA2
RGS19,LINC02384,INCENP
WBP2,ITGA6-AS1,BEST1
RRAGA,PCNPP3,FADS3
SCARNA8,ARHGAP15-AS1,FEN1
PLIN2,CFD,DAGLA
RPS6,RN7SL124P,CPSF7
RPL14,SETP14,TMEM138
MIF4GD,RPL7AP53,CYB561A3
PSMA7,LINC01705,TKFC
TKT,FLT3LG,SLC15A3
LSM14B,RPL21P5,TMEM109
RPL7,IGFBP6,PRPF19
SPIRE1,BTBD9-AS1,MS4A14
PRELID3A,ST13P15,MS4A7
MTFR1,RPS13P3,MS4A4A
DNAJC5B,TAC3,NR1H3
AFG3L2,LINC01180,ACP2
IMPA2,RPL39P5,DDB2
GRAMD1C,CHASERR,FBXO3
ATP6V1A,RPS26P8,CSTF3
CHMP1B,RPL31P61,LINC00294
TRAM1,PLA1A,PIGCP1
VAPA,LINC02009,DEPDC7
PCIF1,GABPB1,QSER1
ELOC,LATS2,PRRG4
TMEM70,GPR37L1,WT1
RAB31,PPP4R2,RCN1
RALBP1,YBX1P6,ELP4
MTCL1,RPL7P50,DNAJC24
CBLB,RPL32P32,ARL14EP
TPD52,C3,KIF18A
PAG1,KDM7A,LIN7C
PCNP,LOX,LGR4
FABP5,MTCH1,CCDC34
TTPA,CAVIN4,FANCF
ASPH,RPS2P35,ANO5
ZFAND1,UTP25,PRMT3
FGFR1,FNDC3A,E2F8
OSER1,COX7CP1,HIPK3
EEFSEC,OTOF,LMO2
ZNF703,PITPNC1,ARFGAP2
PLPBP,SHC4,NAT10
SEC61A1,COX6A1,C11orf49
BRF2,CALCOCO2,LRP4
RAB11FIP1,NR5A2,CKAP5
PODXL2,CRY1,ARHGAP1
EIF4EBP1,IGSF11,HARBI1
BAG4,LINC01320,AMBRA1
CHCHD6,RPL41P2,PEX16
RAB2A,HOXD8,SLC35C1
SLC41A3,TFPI2-DT,PRDM11
SLC12A8,EIF1P3,TSPAN18
ITGB5,RPL29P33,EXT2
SNAI2,RPL21P131,ACCS
ESCO1,COX6A1P2,ALKBH3
ATP6V1H,GOLGA6B,TTC17
TCEA1,PLEKHA3,API5
SYS1,MTCYBP18,TRAF6
BPNT2,RPL32P18,LDLRAD3
NSMAF,LINC00472,TRIM44
FABP4,PAM,APIP
TOMM70,ST13P6,PRDX3
PYCR1,RPL23P8,FAM204A
PXK,RPS27P21,FAM185A
ZFPM2-AS1,SCHIP1,CHST3
OXR1,SFRP2,PPP3CB-AS1
SLC25A26,NGF-AS1,PPP3CB
FOXK2,BHLHE22,MSS51
NARF,TEK,CFAP70
EIF3E,MORF4,MRPS16
RAB22A,HLA-L,DNAJC9
EIF3H,NRAP,NUDT13
AARD,STAU1,DNAJB12
PDHB,LINC00513,ASCC1
FASN,C14orf132,UNC5B
MITF,RPL3P4,SUPV3L1
FLNB,ZNF697,SGPL1
PRELID3B,EEF1B2P6,ADAMTS14
ARF4,ACTBP9,PALD1
CCN3,RPL13AP5,EIF4EBP2
PHACTR3,GAPDHP70,PPA1
SNTB1,XRCC6P1,SAR1A
MIR646HG,SMG1P5,TYSND1
DCXR,XRCC6P4,MACROH2A2
RAC3,ANXA2P1,TSPAN15
NTAQ1,NCR1,USP54
FN3K,IL1RL2,BMS1P4
GPR27,H3C10,GLUD1P3
CA2,RPL7AP30,DUSP8P5
TGIF1,RPL26,NUTM2A-AS1
PEDS1,SNAPC1,SHLD2
PDLIM1P4,SLC7A11,ADIRF-AS1
ST3GAL6,HLA-H,WAPL
ST3GAL6-AS1,TMEM167B,TSPAN14
ATP6V0D2,CAV2,TMEM254
PIP4P2,RMC1,BEND3P3
PROS1,RPL7P1,PPIF
TRIQK,SIX4,ZMIZ1-AS1
ATP9A,SNX9,POLR3A
GAPLINC,HHIP,DLG5
CHMP2B,SOD2,ZNF503
RTF2,H1-3,AP3M1
MYL12B,ERFE,VCL
UQCRB,UBA52P3,PLAU
AGGF1P3,BPI,NDST2
SDC2,RPL10L,ZSWIM8
MTDH,GRHL1,CHCHD1
PFDN4,CHTOP,SEC24C
RNU6-703P,RPL4P4,HK1
FAM210B,DARS1-AS1,VPS26A
PABPC1,MCF2L2,RAB11FIP2
YWHAZ,RPL31P28,AGAP9
SLAIN2,BICDL2,CSTF2T
SLC10A4,MTHFD2P7,SGMS1
ZAR1,KPNA7,DYNC1I2P1
BEND6,AHR,WASHC2A
SHANK1,GPR146,AGAP6
GNL1,RPL21P75,PARG
COX6B1,EEF1A1P4,ERCC6
PART1,IGFBP5,VSTM4
C6orf136,SGTB,ARHGAP22
FLOT1,MCRIP1,ZNF488
CD22,H3-5,KIFBP
HAMP,FOXC1,NCOA4
USF2,TUFT1,TIMM23
FXYD5,ACHE,PARGP1
NFKBIL1,MUC12,AGAP4
CDC20B,RPL21P33,FAM21FP
SNX18,TP53INP2,ZFAND4
CLIC1,CFAP221,ALOX5
UBA2,ATF4P4,ZNF22-AS1
NDUFS4,LRFN5-DT,DEPP1
FST,ELFN1,THAP12P3
GPI,PKMP4,LNCAROD
HSPA1A,RPL7P47,ZWINT
HSPA1B,GLB1L2,CISD1
SNHG32,FXR2,DDX50
NEU1,RPS3AP4,STOX1
GARRE1,MYH11,CCAR1
PPP1R11,LITAF,SLC25A16
SDHAF1,ANXA2P3,DNA2
THAP8,EEF1DP5,RUFY2
HEXB,HNRNPCP4,HNRNPH3
MCUR1,COL28A1,PBLD
ZBED3-AS1,RPL24P2,RPS3AP38
SUPT5H,RPS7P5,HERC4
SLC17A7,RNU6-403P,SIRT1
RPL13A,WBP11P1,JMJD1C
HMGCR,ATP5MFP5,RTKN2
SIRT2,GCSAM,RHOBTB1
HNRNPL,LHFPL1,CDK1
DCDC2,RPL29P7,CCDC6
NSA2,XIST,SLC16A9
ECH1,SDCBPP1,BICC1
CAPNS1,VWA3B,TFAM
RRAS,GSTO3P,LINC00863
BTF3,TSTD1,MINPP1
EIF3K,RPL32P12,RNLS
RYR1,NLRP9,HPS6
AP2A1,TNPO1P1,TRIM8
H2BC5,ENPP3,SUFU
YIF1B,IMPDH1P9,ACTR1A
CDK7,RPS4XP7,MFSD13A
ZNF568,GAPDHP40,C10orf95-AS1
CWC27,SULF1,GBF1
EHMT2,LINC02202,NOLC1
LSM14A,HAX1P1,PPRC1
CEBPG,GAPDHP35,LDB1
PPP2R5D,RPL10P9,ARMH3
CCDC167,GLIS3,ANKRD22
ZNF350,ANKRD30BL,KCNIP2
TARS1,IGHEP2,OGA
LINC01224,CDH8,FBXW4
GLO1,RPL18P13,POLL
MTMR12,RPL4P5,DPCD
GOLPH3,LINC00917,BTRC
PPP2R1A,KIF1B,LZTS2
TREM1,RPL10AP2,TWNK
CNPY3,PPIAP33,SLF2
MEA1,RPL10P2,SFXN2
DNAJC21,RPL22P2,WBP1L
KLHDC3,INPP5K,BORCS7
ZNF622,SRSF3P4,NT5C2
SRF,RUNX1T1,SHTN1
SLC29A1,RPL36AP52,TRUB1
HSP90AB1,RPS2P4,FHIP2A
MMUT,BZW1,CCDC186
MRPL36,PLCL1,NHLRC2
CLPTM1L,LINC01827,DCLRE1A
GCLC,AGO2,CASP7
KLHL31,HSP90AB4P,TCF7L2
RAD1,ASAP1-IT2,ZDHHC6
ZNF726,CD276,GPAM
MRPS30,AGBL4,BBIP1
CUTA,FAM153CP,PDCD4
AGPAT1,NLGN4X,ADD3
RNF5,PPP1R14BP2,XPNPEP1
CEBPA,SCUBE2,CFAP58
GPSM3,RPL21P12,CALHM2
PAIP1,MOV10L1,PDCD11
HMGCS1,FGF13,TAF5
RPS18,LY6E,MARCKSL1P1
B3GALT4,LINC00605,HIF1AN
RPL37,FURIN,SEC31B
PHF1,GALNT5,PHBP9
BAK1,MCF2,HELLS
BRPF3,ATP5F1AP2,NOC3L
DAB2,RPS26P6,CEP55
HMGA1,HNRNPLP2,MYOF
SMIM29,TNFRSF12A,EXOC6
ILRUN,CERS6-AS1,HHEX
SNRPC,MFSD14A,KIF11
PLEKHF1,CLCN3P1,IDE
FANCE,RPS29P3,MARCHF5
RPL10A,RPS4XP14,CPEB3
KRT18P31,ANXA2R,BTAF1
MAPK13,LRRC15,SRP9P1
RANBP9,EEF1A1P19,TNKS2
TIMM50,YBX3,HECTD2
LIN7B,RPL13AP20,HTR7
IRF2BP1,H3P13,KIF20B
ZNF575,SKP1P2,PANK1
ETHE1,LINC01326,IFIT5
PHLDB3,IL12A,CH25H
PRRC1,EEF1A1P17,STAMBPL1
SNRPD2,LINC02416,TBC1D12
QPCTL,LINC02156,ALDH18A1
SNX24,NR4A1,CWF19L1
DMWD,NIFKP1,TCTN3
HAVCR2,CPB1,ERLIN1
CYFIP2,PMEL,DNMBP
MYPOP,RPS3P6,ABCC2
XRCC1,TEKT2,COX15
SLU7,ADPRS,SLC25A28
GABRB2,RPSAP12,R3HCC1L
CCNG1,RPL8P2,ZFYVE27
TMED7,PAK3,MARVELD1
ERF,LINC01983,AVPI1
GSK3A,DDX25,ZDHHC16
INSYN2B,PLEKHG7,RRP12
DEDD2,LIFR,FRAT1
NPM1,LINC02262,ARHGAP19
FBXW11,RPL32P13,LCOR
NDST1,TRIM34,PIK3AP1
HINT1,ANO3,TM9SF3
ERGIC1,OR52B3P,BLNK
NDFIP1,CD44-AS1,ZNF518A
UBE2D2,LRRC4C,ENTPD1
IK,CHST1,LBHD1
PAIP2,HSP90AB3P,HNRNPUL2
SIL1,MAPK10,TTC9C
HSPA9,OR4A16,FOXM1
TOMM40,MIR210,VAMP1
PCDHGA10,MTHFD2L,TAPBPL
PCDHGA12,VWCE,CD27
DIAPH1,SYT7,CD27-AS1
GNPDA1,ABLIM1,TNFRSF1A
YIPF5,MIR3945HG,RAD51AP1
ERCC1,TOMM20P1,C12orf4
CAMLG,NWD2,TIGAR
VDAC1,FGF8,RHNO1
MARK4,RAB38,TEX52
DPYSL3,SLIT2,SLC6A12
CADM4,WTAPP1,ITFG2
ABLIM3,ITIH5,DCP1B
AFAP1L1,RPL41P5,CACNA2D4
GRPEL2,RHOJ,ERC1
CSNK1A1,PHBP7,RAD52
PINLYP,LINC01811,WNK1
CALM3,POTEM,NINJ2-AS1
ATP6V0E1,CCR4,B4GALNT3
PHACTR1,TRPM6,CCDC77
RACK1,RPL32P11,NCAPD2
MGAT4B,EAF1,IFFO1
FAM81B,RPL22P3,NOP2
SQSTM1,BNIP3P1,CHD4
TBC1D9B,EGLN3,FAM86FP
RNF130,SLC6A1,FAM90A1
DBP,PCDHA10,C3AR1
RASGEF1C,IGSF1,FOXJ2
MAPK9,B4GALT1-AS1,CD163
HNRNPUL1,SLC25A6P2,CD163L1
MGAT1,RPL13AP2,ACSM4
GMDS,LRRN1,C1RL
EXOSC5,MOB3B,LPCAT3
NUCB1,PLAC8L1,EMG1
NUMBL,FERMT2,PTPN6
SHKBP1,PLAA,SPSB2
SPTBN4,PPIAP35,CDCA3
BLVRB,HIF1A-AS1,GPR162
CDYL,HIF1A-AS3,CD4
PPP1R3G,DCLK3,PTMS
SSR1,LINC01068,COPS7A
FBL,MUC13,PIANP
JMY,HSPD1P8,ACRBP
CANX,IL2RA,KDM5A
AACSP1,IGF1,WASH8P
SLC1A5,NR2F1-AS1,ZBTB3
NOP53,CD80,NECTIN1
AP2S1,ELL2,MSANTD2
ARHGAP35,SIDT1,SPA17
SAE1,RBM19,ZNF202
STC2,UBA52P7,GRAMD1B
PJA2,LINC02457,UBASH3B
BOD1,HHLA2,SORL1
LINC01484,MTATP6P2,TBCEL
HIGD2A,MTCO1P22,ARHGEF12
SLCO4C1,SETP8,TLCD5
CLTB,RPL12P33,NLRX1
TSPAN17,CTNNA1P1,ACAD8
ZNF354A,RPL34P27,DPAGT1
RGS14,AMER2,H2AX
GRK6,RPL23AP69,HMBS
PRR7-AS1,USP12-AS2,SLC37A4
DDX41,LINC01283,TRAPPC4
TMED9,CISH,CENATAC
DMAC2,KLHL1,CENATAC-DT
N4BP3,ACSL6,BCL9L
ZNF114,SCN11A,CXCR5
B3GNT8,CFAP161,ROBO3
KDELR1,EML2-AS1,CCDC15
SLC12A7,USP42,SLC37A2
PHF3,LILRB3,TMEM218
OCIAD2,C1QTNF1-AS1,THYN1
FRG1,PLXNA4,NCAPD3
CENPBD1P1,OLFM2,SNX19
SMARCA4,SSC5D,ADAMTS15
WIPI2,KCNN3,RPL34P21
YIPF2,EEF1A1P27,PRDM10
FSCN1,DYRK3-AS1,NFRKB
ZNF815P,ASAP2,FLI1
GPAT3,RPL30P3,DNAJB6P1
CARM1,CCL18,GSEC
TRIB3,MYL12A,DCPS
EIF2AK1,GUSBP6,TIRAP
CSNK2A1,UBE2D3P1,FOXRED1
TMED1,GRASLND,FAM118B
CYTH3,IL19,RPUSD4
SEC31A,RPL32P15,HYLS1
FAM220A,GLI3,CHEK1
RAC1,RPS19P1,EI24
KDELR2,AK4P1,FEZ1
ENOPH1,AFTPH,LINC02449
HNRNPDL,TPT1P6,LINC00937
ZDHHC4,RPL12P12,CLEC4D
C7orf26,SEC61G,LRRK2
FAM110A,CPT1C,SCAF11
PSMF1,EPHA7,ARID2
LDLR,RPL9P28,ANO6
GNA12,SMG7-AS1,PLEKHA8P1
UBE2M,HNRNPA1P54,TWF1
ECSIT,LINC01476,IRAK4
TCP1,GCKR,PUS7L
MRPL18,CD164,PPHLN1
CISD2,NCCRP1,GXYLT1
PACRG,H3P42,LRRK2-DT
QKI,MROH9,CLEC4E
ACP5,LPAR3,SLC2A13
ELOF1,NXPH3,KIF21A
DDIT4L,TRAPPC3L,CPNE8
MPC1,NPM1P40,ALG10B
LAMTOR3,LINC01363,ALG10
RPS5,CYP1B1-AS1,YARS2
CHMP2A,PLAUR,DNM1L
EIF4E,CDKN1A,FGD4
RAP1GDS1,RPL19P13,RESF1
PRKCSH,RPL31P11,SLC38A2
EPOR,TDH,AMIGO2
PRKAR1B-AS1,LDHAP3,PCED1B
C7orf50,RPL36AP13,PCED1B-AS1
ZFAND2A,MTCO1P42,TUBA1C
SNX8,SPDYE7P,TUBA1B
ABCG2,RPS10P2,LMBR1L
SPP1,H2AC19,KMT2D
DNM2,AMPD1,FKBP11
ILF3-DT,RPS3AP12,DDX23
NDUFA4,UPF3AP1,CACNB3
TNFSF14,XRCC6P3,ADCY6
STARD3NL,MT-ND3,CCNT1
XAB2,H2AC18,ZNF641
SSBP3P1,FAM177B,ASB8
BMP2,NEFM,PFKM
NOA1,ERP29P1,SENP1
MPLKIP,RPL7P9,TMEM106C
CAMSAP3,HMGA1P8,VDR
SRP72,C22orf42,HDAC7
HECW1,ZP4,RAPGEF3
GPR108,ELAPOR1,RPAP3-DT
YKT6,EIF3IP1,RPAP3
KIAA0895,RPL13AP7,DDX11
CAMK2B,NTN1,DDX11-AS1
KIT,FAM83B,TSPAN11
TMED4,MUC17,AEBP2
DENND1C,RAET1L,PTPRO
RASL11B,RPL38P2,PDE6H
SEPTIN7P2,LINC01135,ARHGDIB
ALKBH7,EEF1A1P7,ERP27
CLPP,DYNC1I1,H2AJ
RFX2,RPL34P31,ATF7IP
JAG1,GDI1,HTR7P1
EPDR1,RPL7AP34,CREBL2
EEPD1,TUBA8,BORCS5
ARL4A,SCAT8,LRP6
HOXA9,AFDN-DT,ETV6
FKBP1A,F3,MAGOHB
CDKN2D,LINC01010,KLRA1P
CCNG2,GTF2IRD2P1,TMEM52B
CCNI,RPS6KA2-IT1,OLR1
S1PR5,NBPF7P,CLEC7A
KEAP1,MFSD12,CLEC2D
EIF3G,MAP3K4-AS1,DDX12P
PTPRA,RPS3AP49,RIMKLB
ZNF699,TRIM9,SUPT16HP1
ZNF317,SMG7,RECQL
HOXA10,UBC,CAPRIN2
SNAPC2,ZNF674-AS1,CMAS
HOXA11,BCL2,IPO8
HOXA13,EIF1B,OVCH1
TAX1BP1,EEF1A1P14,ERGIC2
DCK,SLC22A14,FAR2
WIPF3,EPS15P1,KLHL42
MYO1F,RPL10P3,STK38L
GARS1,ELF3,TM7SF3
MARCHF2,NT5E,FGFR1OP2
PRNP,PTGFR,INTS13
ELAVL1,PPP2CB,ITPR2
ZNF844,FAM177A1,SSPN
TULP4,RPL12P6,BHLHE41
OSTC,TAF9BP1,RASSF8-AS1
PGLS,RPL23AP2,KRAS
UBE2J1,PTP4A1,ETFRF1
RRAGD,FGF9,LINC00477
RAB3A,CXXC5-AS1,ETNK1
