gene_id,MFL01,MFL02,MFL03,MFL04,MFPA01,MFPA02,MFPA03,MFPA04
ENSG00000183921.8,2,1,1,2,5,3,9,1
ENSG00000287739.1,0,1,0,1,0,2,1,1
ENSG00000103319.12,1545,1680,1321,1531,123,111,120,131
ENSG00000058600.16,1006,946,732,913,260,193,269,310
ENSG00000286808.1,9,7,9,6,2,2,8,0
ENSG00000140743.8,198,194,148,196,185,157,180,197
ENSG00000260635.1,1,0,1,1,0,2,0,0
ENSG00000260790.1,0,1,0,0,1,0,1,0
ENSG00000230872.2,0,5,3,2,3,9,10,7
ENSG00000257122.5,45,48,40,42,3,3,6,4
ENSG00000237296.10,9,5,2,5,4,5,5,2
ENSG00000243716.11,8,10,4,7,1,0,1,0
ENSG00000257838.5,3,3,3,0,17,11,9,17
ENSG00000283213.1,0,0,0,0,0,0,1,0
ENSG00000122254.7,0,0,0,0,3,1,1,1
ENSG00000261090.2,0,0,0,0,1,3,2,0
ENSG00000103404.15,344,330,311,365,333,309,352,350
ENSG00000285613.1,0,0,0,0,4,3,4,3
ENSG00000166828.3,0,0,0,0,2,0,0,0
ENSG00000260741.1,0,0,0,0,0,0,1,0
ENSG00000168447.11,0,0,0,0,1,1,2,0
ENSG00000168434.13,319,313,230,266,64,68,87,69
ENSG00000280039.1,3,4,6,5,2,3,4,5
ENSG00000212593.1,0,0,0,0,0,0,1,0
ENSG00000259782.2,0,0,1,1,5,0,5,1
ENSG00000260136.6,9,15,3,7,1,1,2,2
ENSG00000103365.15,1253,1364,958,1253,788,706,719,846
ENSG00000261528.2,0,0,1,1,0,1,1,0
ENSG00000103356.18,710,639,486,594,147,153,133,156
ENSG00000260247.1,0,0,0,0,1,2,0,2
ENSG00000103353.16,1555,1536,1154,1480,567,519,478,604
ENSG00000260751.2,19,22,7,13,3,2,6,5
ENSG00000004779.10,856,822,664,728,489,528,502,624
ENSG00000083093.10,354,313,259,301,125,117,126,141
ENSG00000261723.1,1,1,1,0,0,2,2,0
ENSG00000166847.10,2450,2483,1970,2130,1168,1085,1110,1330
ENSG00000166851.15,127,204,110,155,7,6,8,4
ENSG00000261266.2,0,0,0,0,0,0,0,0
ENSG00000134398.15,0,0,0,0,1,2,0,1
ENSG00000279756.1,0,0,0,0,0,2,0,0
ENSG00000166869.3,0,0,0,0,1,0,1,0
ENSG00000166501.14,1244,1341,1093,1225,1172,1144,1049,1193
ENSG00000279202.1,0,0,1,0,2,1,5,0
ENSG00000279554.1,1,1,1,0,1,0,0,0
ENSG00000260264.1,0,0,0,0,2,6,4,3
ENSG00000006116.4,0,0,0,0,0,0,1,0
ENSG00000260072.1,0,0,1,1,0,3,5,2
ENSG00000122257.20,4042,3877,2948,3233,666,490,658,881
ENSG00000289171.1,11,7,5,11,3,5,5,5
ENSG00000090905.19,886,867,739,862,195,164,193,268
ENSG00000224310.1,0,0,0,0,1,0,4,1
ENSG00000261669.1,1,3,5,2,1,2,4,8
ENSG00000158865.13,0,4,3,4,1,1,3,5
ENSG00000140750.17,819,840,628,748,294,249,312,337
ENSG00000260714.1,0,1,0,1,6,3,3,2
ENSG00000262587.3,19,15,9,9,1,0,1,2
ENSG00000262155.2,13,23,16,16,6,3,5,6
ENSG00000271105.1,1,3,0,2,0,1,1,1
ENSG00000263326.1,1,2,2,6,1,1,0,1
ENSG00000260448.7,0,2,1,4,2,0,0,3
ENSG00000262700.1,1,1,1,1,0,0,1,0
ENSG00000275494.1,2,2,1,2,0,1,0,1
ENSG00000205629.12,426,389,303,320,251,241,228,234
ENSG00000260034.1,8,12,8,8,2,1,4,4
ENSG00000103375.11,0,0,0,0,3,4,2,1
ENSG00000155592.16,154,138,96,107,44,27,41,49
ENSG00000274925.1,17,34,13,29,9,3,13,9
ENSG00000260690.1,0,3,0,5,1,0,0,0
ENSG00000182601.7,0,0,0,0,0,1,0,0
ENSG00000285882.1,0,0,0,0,0,0,1,0
ENSG00000230330.1,3,5,1,4,2,1,0,0
ENSG00000237140.2,0,0,0,0,0,1,0,1
ENSG00000231876.8,0,0,0,0,2,4,1,1
ENSG00000228480.1,0,0,0,0,3,0,3,4
ENSG00000234186.5,0,0,0,0,2,3,3,1
ENSG00000261557.1,78,65,39,53,39,35,23,14
ENSG00000261045.2,0,0,1,0,2,0,1,1
ENSG00000155666.12,60,61,33,49,8,5,8,8
ENSG00000259940.2,3,3,4,5,0,0,0,0
ENSG00000169189.17,549,497,381,450,306,320,325,333
ENSG00000245888.7,3,4,3,2,1,0,1,0
ENSG00000274092.1,0,2,0,0,0,0,0,0
ENSG00000077238.14,1350,1428,1064,1281,262,297,289,338
ENSG00000103522.16,36,40,33,33,6,4,3,9
ENSG00000259954.1,0,3,1,2,0,0,0,0
ENSG00000077235.18,1945,1890,1421,1822,426,352,433,427
ENSG00000047578.14,544,550,399,514,104,75,103,125
ENSG00000261736.1,0,2,1,0,0,3,2,0
ENSG00000261329.7,12,13,10,6,6,6,4,9
ENSG00000169181.13,11,8,7,14,37,30,36,39
ENSG00000207266.1,0,0,0,0,1,0,0,0
ENSG00000169180.12,3324,2993,2407,2831,1749,1454,1586,1806
ENSG00000260452.1,3,0,2,0,0,0,0,0
ENSG00000200652.1,0,0,0,0,0,0,1,0
ENSG00000200138.1,0,0,1,0,7,13,6,6
ENSG00000250982.2,18,19,13,26,9,11,4,8
ENSG00000283662.1,0,1,0,0,0,0,2,2
ENSG00000188322.8,16,10,10,6,6,3,6,6
ENSG00000246465.1,2,2,2,1,2,0,0,2
ENSG00000198156.10,3,0,2,0,0,0,0,0
ENSG00000271623.1,0,0,0,0,0,0,1,0
ENSG00000205609.13,46,59,37,53,5,7,10,6
ENSG00000261089.1,0,0,1,1,0,0,0,0
ENSG00000261832.6,0,0,1,0,1,0,0,0
ENSG00000233232.7,0,0,0,1,0,0,0,1
ENSG00000188603.22,64,91,57,70,12,20,14,18
ENSG00000184730.12,1146,1367,796,1111,324,282,337,385
ENSG00000197272.2,30,41,28,21,0,2,0,0
ENSG00000176046.9,114,158,86,123,24,18,19,13
ENSG00000288656.1,0,1,0,0,3,7,6,5
ENSG00000275441.1,1,1,1,2,0,0,1,0
ENSG00000176476.9,105,104,82,78,63,41,71,57
ENSG00000197165.11,1,0,0,1,0,0,0,0
ENSG00000196502.13,40,38,24,38,10,15,10,22
ENSG00000261419.1,0,0,1,0,0,0,0,0
ENSG00000184110.15,143,154,103,120,101,83,84,85
ENSG00000259982.1,0,0,0,0,0,0,0,0
ENSG00000270424.1,0,0,1,0,0,0,0,0
ENSG00000196993.8,0,0,0,0,0,0,0,0
ENSG00000251417.2,10,4,8,9,3,0,1,3
ENSG00000240634.1,10,11,6,7,8,2,9,1
ENSG00000260796.1,2,2,2,4,2,6,3,1
ENSG00000275807.1,11,11,10,12,3,1,1,2
ENSG00000168488.19,3345,3123,2408,3077,2730,2614,2533,2812
ENSG00000178952.11,2796,2733,2087,2563,1591,1504,1567,1618
ENSG00000283845.1,0,0,1,0,0,0,0,1
ENSG00000178188.15,586,624,487,574,102,67,91,106
ENSG00000261766.1,2,7,2,2,1,1,2,0
ENSG00000196296.14,13,17,8,10,5,3,4,1
ENSG00000260442.6,1,2,3,2,0,1,0,0
ENSG00000252461.1,0,0,0,0,0,0,0,0
ENSG00000177548.13,482,409,289,383,75,60,88,71
ENSG00000177455.15,19,11,9,11,3,1,2,2
ENSG00000176953.13,877,861,700,761,120,116,133,174
ENSG00000260853.2,93,98,69,92,8,3,9,16
ENSG00000260367.2,18,14,13,18,4,3,11,5
ENSG00000169682.18,9,14,9,21,0,4,4,6
ENSG00000261067.7,12,12,9,8,1,3,4,4
ENSG00000213658.13,29,19,21,14,8,4,21,9
ENSG00000196796.5,1,1,0,1,0,0,0,0
ENSG00000260908.1,1,2,2,2,3,4,3,3
ENSG00000103472.10,4,11,14,11,2,5,3,7
ENSG00000284671.1,0,1,0,0,0,0,0,0
ENSG00000284649.1,1,1,0,0,0,0,1,2
ENSG00000284685.2,2,1,2,1,0,1,1,2
ENSG00000260517.3,5,6,2,3,0,0,0,1
ENSG00000289080.1,2,1,4,7,0,0,2,0
ENSG00000279106.1,6,2,0,5,0,0,0,1
ENSG00000259807.2,5,2,4,6,0,3,2,2
ENSG00000273582.1,0,1,0,0,0,0,1,0
ENSG00000260953.1,3,4,2,4,0,0,1,0
ENSG00000277999.1,3,4,2,5,1,1,1,1
ENSG00000289029.1,1,0,0,1,12,6,8,7
ENSG00000198106.8,0,0,1,1,0,1,2,0
ENSG00000271699.5,0,1,0,0,0,0,0,0
ENSG00000278078.1,1,0,0,0,0,0,0,0
ENSG00000254206.5,10,4,4,3,0,0,0,2
ENSG00000254634.4,1,1,3,4,0,1,1,0
ENSG00000288632.1,1,2,0,2,2,0,0,0
ENSG00000261740.7,0,3,0,1,0,0,0,1
ENSG00000260335.1,3,2,2,2,0,1,0,0
ENSG00000181625.17,1,3,2,0,0,0,1,2
ENSG00000260280.5,1,0,1,0,0,0,0,0
ENSG00000257506.1,0,0,0,0,0,0,2,0
ENSG00000169203.17,3,2,1,3,0,0,1,0
ENSG00000205534.6,20,15,9,11,3,9,1,8
ENSG00000279583.1,1,3,2,5,2,2,3,2
ENSG00000260133.1,0,0,0,0,0,0,1,1
ENSG00000260514.1,0,0,0,1,0,0,1,1
ENSG00000197471.12,936,856,758,844,235,225,223,263
ENSG00000103485.19,434,511,295,395,379,347,368,344
ENSG00000185905.4,251,248,195,250,109,101,128,132
ENSG00000260719.1,2,2,2,0,1,3,0,0
ENSG00000174992.8,0,0,0,0,0,0,1,0
ENSG00000079616.14,298,354,253,316,55,48,75,77
ENSG00000103495.15,253,277,200,259,122,117,130,136
ENSG00000238045.9,22,14,11,6,4,2,0,3
ENSG00000167371.21,2,4,2,5,10,4,6,3
ENSG00000280789.2,97,88,70,73,31,30,23,29
ENSG00000013364.19,2443,2404,1605,1975,518,475,464,525
ENSG00000103502.14,696,678,525,666,844,745,805,850
ENSG00000214725.9,0,1,2,1,0,1,1,1
ENSG00000174938.15,2039,2313,1434,2010,1107,1000,1015,1218
ENSG00000174939.11,324,288,236,319,169,142,182,190
ENSG00000174943.11,731,709,585,711,701,633,706,684
ENSG00000279789.1,67,68,53,63,9,9,16,8
ENSG00000247735.2,11,9,4,3,6,1,5,1
ENSG00000149932.17,3243,3528,2535,2844,1417,1244,1289,1401
ENSG00000149930.18,1888,1897,1364,1753,372,254,362,377
ENSG00000149929.16,253,215,160,222,42,35,40,41
ENSG00000169592.15,475,473,384,484,185,144,186,193
ENSG00000149927.18,42,58,30,45,6,5,12,7
ENSG00000167194.8,0,0,0,0,0,0,0,0
ENSG00000149926.14,2,7,3,5,3,7,6,2
ENSG00000285043.3,20,24,19,16,4,5,12,5
ENSG00000149925.22,269,265,178,288,282,235,336,280
ENSG00000149923.14,2272,2183,1650,1988,1562,1468,1533,1614
ENSG00000149922.12,10,4,6,7,4,3,3,6
ENSG00000090238.12,87,54,43,67,158,116,138,142
ENSG00000250616.3,2,0,0,0,0,0,0,0
ENSG00000102886.15,7,11,7,9,8,6,6,10
ENSG00000261367.1,0,0,1,1,0,0,0,1
ENSG00000275371.1,0,3,0,2,2,1,2,1
ENSG00000102882.12,683,641,489,610,892,874,888,887
ENSG00000102879.16,3016,2731,2609,2803,1516,1661,1652,1758
ENSG00000261416.1,4,1,3,6,0,1,0,2
ENSG00000169627.9,3,8,3,7,0,1,4,0
ENSG00000132207.18,1,1,0,0,0,0,0,0
ENSG00000213599.10,0,0,1,0,0,0,0,0
ENSG00000261052.6,1,0,0,0,0,0,0,0
ENSG00000258130.8,0,1,0,0,0,0,1,0
ENSG00000261444.1,0,0,0,0,0,0,0,0
ENSG00000198064.14,1,5,6,3,0,0,0,0
ENSG00000183604.15,28,27,16,21,22,10,11,18
ENSG00000273724.1,3,0,1,0,0,1,2,0
ENSG00000169217.9,941,922,767,857,467,425,478,493
ENSG00000260219.3,26,34,8,16,2,9,7,10
ENSG00000169221.14,1141,1148,918,1132,772,668,761,799
ENSG00000274653.1,2,1,5,1,0,0,1,1
ENSG00000180209.12,3,3,3,1,4,5,10,2
ENSG00000180035.13,46,57,33,51,42,38,33,47
ENSG00000180096.13,17,23,11,19,4,5,9,4
ENSG00000179965.12,40,40,29,39,27,19,25,22
ENSG00000179958.10,213,169,130,160,80,73,75,55
ENSG00000179918.19,2260,2097,1617,1860,1455,1232,1447,1655
ENSG00000202476.1,0,0,1,0,0,1,0,1
ENSG00000222701.1,0,0,0,0,0,0,0,0
ENSG00000005844.19,2107,2324,1638,2101,935,923,845,963
ENSG00000261346.1,0,1,0,2,0,1,1,0
ENSG00000260487.1,0,0,0,0,0,2,1,1
ENSG00000251706.1,0,0,0,1,0,1,1,0
ENSG00000261332.1,0,0,0,0,0,0,0,0
ENSG00000266305.1,1,0,0,0,0,0,0,0
ENSG00000169957.10,477,458,370,440,553,454,519,566
ENSG00000278922.1,18,17,11,15,4,6,10,7
ENSG00000169955.8,97,113,68,86,20,14,16,21
ENSG00000235560.4,11,9,5,6,5,7,6,8
ENSG00000260494.1,1,4,0,1,2,1,2,3
ENSG00000169951.10,148,144,104,130,31,35,40,28
ENSG00000229809.9,76,63,46,63,29,18,35,17
ENSG00000239791.2,1,0,1,1,2,0,0,1
ENSG00000197162.10,74,66,80,70,14,18,26,22
ENSG00000260167.1,1,4,1,1,0,1,0,0
ENSG00000261588.1,4,2,2,2,0,1,0,0
ENSG00000156853.13,336,270,227,251,65,42,52,44
ENSG00000260678.1,0,0,0,0,0,0,2,0
ENSG00000260113.3,0,0,0,1,2,7,5,3
ENSG00000288983.1,11,14,9,2,5,5,5,3
ENSG00000156858.12,673,663,529,636,426,370,461,468
ENSG00000156860.16,2729,2646,1896,2578,1362,1165,1324,1484
ENSG00000261840.4,6,11,7,7,1,1,4,3
ENSG00000080603.17,140,107,111,110,29,42,39,44
ENSG00000222287.1,0,0,1,0,1,1,0,0
ENSG00000206755.1,0,0,0,2,0,0,0,0
ENSG00000281991.2,0,0,0,1,0,0,0,0
ENSG00000260899.1,0,0,0,1,0,0,0,0
ENSG00000156873.16,321,289,238,262,84,75,89,83
ENSG00000196118.12,7,6,4,6,2,2,2,2
ENSG00000103549.22,2383,2207,1695,2202,1906,1823,1893,2052
ENSG00000280211.1,0,5,4,3,1,0,0,0
ENSG00000102870.6,666,599,496,586,160,116,147,167
ENSG00000260082.1,0,0,0,0,1,0,0,1
ENSG00000274678.1,0,0,0,1,0,0,0,0
ENSG00000099385.12,265,218,192,199,205,181,192,206
ENSG00000260083.3,11,10,12,7,8,3,5,10
ENSG00000150281.7,1,0,1,0,0,1,2,1
ENSG00000230447.2,0,0,0,0,0,0,1,0
ENSG00000260852.1,83,84,62,81,5,3,5,12
ENSG00000099364.18,1022,1002,658,931,239,219,265,274
ENSG00000261487.1,0,0,0,0,0,0,0,0
ENSG00000175938.7,70,66,50,89,80,47,63,71
ENSG00000275263.1,2,0,1,1,0,0,0,1
ENSG00000099381.19,786,761,562,734,592,568,597,595
ENSG00000279196.1,0,1,2,1,1,1,1,2
ENSG00000099377.14,26,22,20,21,35,36,32,44
ENSG00000099365.11,11,11,9,7,2,4,5,3
ENSG00000103496.15,2058,2273,1469,1908,626,530,675,667
ENSG00000260911.2,13,8,7,9,4,0,3,2
ENSG00000232748.3,6,4,4,4,3,0,4,9
ENSG00000167394.13,51,61,54,71,36,42,47,52
ENSG00000261124.1,1,0,2,1,1,0,1,1
ENSG00000167395.10,824,812,617,770,411,368,406,455
ENSG00000151006.7,4,12,8,9,1,0,4,2
ENSG00000167397.15,137,128,99,127,115,96,117,141
ENSG00000280160.1,3,2,1,0,0,3,6,4
ENSG00000103507.14,1091,1124,808,1009,437,396,421,451
ENSG00000103510.20,692,612,505,550,221,194,209,267
ENSG00000262766.1,14,13,6,16,1,2,8,6
ENSG00000278133.1,93,88,96,88,16,11,10,22
ENSG00000052344.16,2,1,2,0,0,0,1,1
ENSG00000178226.11,98,110,60,77,32,27,32,23
ENSG00000263343.1,1,0,0,0,3,9,5,2
ENSG00000262366.1,0,0,0,0,4,2,5,3
ENSG00000089280.19,6678,6336,5047,5856,963,907,1111,1170
ENSG00000260060.1,6,7,2,1,0,0,0,0
ENSG00000103490.14,178,169,155,150,78,81,102,92
ENSG00000261359.2,0,0,0,0,0,0,0,0
ENSG00000177238.14,6,0,1,2,18,10,24,8
ENSG00000169900.8,0,0,0,0,3,1,3,2
ENSG00000169896.18,5394,4830,3938,4782,4427,4377,4219,4663
ENSG00000140678.17,12135,12155,9136,11437,3395,3101,3322,3979
ENSG00000261245.2,35,38,35,59,0,2,7,6
ENSG00000156886.12,33,37,26,25,14,10,12,23
ENSG00000260757.1,1,1,0,1,0,0,0,1
ENSG00000156885.6,0,0,0,1,0,0,0,0
ENSG00000277543.1,0,0,0,0,0,1,0,0
ENSG00000176723.10,8,8,8,10,9,8,12,6
ENSG00000261474.1,18,28,11,19,4,1,5,4
ENSG00000260267.1,101,82,74,95,9,11,8,9
ENSG00000140691.18,437,431,351,367,123,101,123,136
ENSG00000280132.1,2,1,3,2,6,1,2,2
ENSG00000140682.19,119,84,80,106,39,48,55,57
ENSG00000140675.13,4,0,1,4,8,0,2,5
ENSG00000260740.2,0,0,0,1,0,0,0,0
ENSG00000140688.17,624,577,417,557,422,334,436,412
ENSG00000260625.3,1,5,1,3,1,3,2,1
ENSG00000169877.10,0,0,0,0,1,1,0,1
ENSG00000261475.3,1,1,0,0,0,0,1,0
ENSG00000261648.1,0,0,0,0,1,0,1,1
ENSG00000213547.3,0,0,1,0,0,0,0,0
ENSG00000261614.1,7,2,2,9,2,0,3,0
ENSG00000260010.1,0,0,0,0,0,0,1,0
ENSG00000237185.1,0,0,0,0,0,0,1,0
ENSG00000260631.1,1,0,0,1,0,0,1,0
ENSG00000131797.13,114,153,76,106,9,5,11,10
ENSG00000276867.1,0,0,0,1,0,0,0,0
ENSG00000197302.11,437,383,376,399,119,99,113,121
ENSG00000259810.2,5,5,8,10,2,1,5,2
ENSG00000260722.1,0,0,0,0,0,0,0,0
ENSG00000261457.3,3,3,4,4,1,1,0,1
ENSG00000180663.5,0,0,1,0,0,0,1,0
ENSG00000261284.2,1,1,0,0,0,0,0,0
ENSG00000259874.1,0,0,1,0,0,0,0,0
ENSG00000185947.15,3458,3369,3049,3100,1523,1506,1476,1897
ENSG00000259950.1,2,2,2,2,0,0,0,1
ENSG00000261289.2,0,1,0,0,0,0,0,0
ENSG00000260628.5,2,2,0,2,0,0,0,2
ENSG00000230267.7,1,2,2,3,1,1,2,5
ENSG00000286473.1,0,0,0,0,1,2,0,0
ENSG00000260344.2,0,0,0,0,0,0,1,0
ENSG00000260866.2,0,0,0,0,0,0,0,0
ENSG00000261233.2,0,0,0,0,0,0,0,0
ENSG00000261111.1,0,0,0,0,0,0,1,0
ENSG00000261569.5,0,0,0,0,1,0,0,0
ENSG00000260644.6,2,0,1,1,0,0,0,0
ENSG00000260158.1,0,1,0,0,0,0,1,0
ENSG00000260047.2,3,4,2,5,0,3,1,0
ENSG00000214617.9,1,0,0,0,0,0,1,0
ENSG00000277304.1,0,1,0,0,0,1,0,0
ENSG00000260610.1,0,0,0,0,1,0,0,0
ENSG00000259997.2,0,0,0,0,0,0,1,0
ENSG00000260141.1,0,0,0,0,2,0,0,0
ENSG00000260900.1,0,1,0,0,0,0,0,0
ENSG00000261599.6,2,2,0,1,0,0,0,0
ENSG00000261405.2,0,0,1,0,0,0,0,0
ENSG00000259882.2,0,0,0,0,0,0,1,0
ENSG00000260518.2,0,1,0,0,0,4,3,1
ENSG00000282924.1,0,1,0,0,0,0,0,0
ENSG00000259680.5,0,0,0,0,0,0,1,0
ENSG00000260781.1,1,2,0,0,0,0,0,0
ENSG00000259842.2,0,1,0,0,0,0,0,0
ENSG00000205452.5,0,0,1,1,0,0,0,0
ENSG00000198555.7,3,0,0,2,0,0,0,0
ENSG00000261217.2,5,1,3,1,2,0,2,3
ENSG00000261197.2,0,0,0,0,1,0,0,0
ENSG00000261440.1,0,0,0,0,0,1,0,0
ENSG00000259987.1,0,0,0,0,0,0,0,0
ENSG00000260207.1,0,0,0,0,0,1,2,0
ENSG00000256642.1,0,0,0,0,0,0,2,0
ENSG00000279800.2,13,18,18,18,12,9,10,8
ENSG00000284209.2,0,0,0,0,0,0,1,0
ENSG00000288300.1,1,0,0,1,0,0,1,0
ENSG00000286968.1,0,1,0,0,0,0,0,0
ENSG00000279165.1,0,1,0,0,0,1,1,0
ENSG00000179755.3,0,1,0,0,0,0,0,0
ENSG00000261053.1,1,0,1,2,0,0,0,0
ENSG00000260809.1,1,0,0,4,0,0,0,0
ENSG00000261800.2,0,0,0,0,7,3,6,4
ENSG00000280180.1,0,0,0,0,0,0,2,0
ENSG00000261461.1,18,14,10,15,16,12,16,10
ENSG00000259897.2,0,0,0,0,1,1,3,1
ENSG00000261010.1,0,0,0,0,0,0,1,0
ENSG00000261752.1,0,0,0,0,0,0,2,0
ENSG00000260598.1,0,0,0,0,1,4,2,3
ENSG00000260680.1,1,0,0,0,0,0,0,0
ENSG00000214581.6,0,0,0,1,0,0,0,0
ENSG00000287163.1,0,0,0,0,0,1,0,0
ENSG00000259836.1,0,0,0,0,0,0,1,0
ENSG00000261350.1,0,0,0,0,0,0,1,0
ENSG00000261445.1,0,0,0,0,7,6,8,8
ENSG00000261046.1,0,0,0,0,0,1,1,0
ENSG00000260746.2,0,0,0,0,0,0,3,0
ENSG00000251924.1,0,0,0,0,0,0,1,0
ENSG00000252587.1,0,0,0,0,0,0,1,0
ENSG00000252936.1,0,0,0,0,0,1,0,0
ENSG00000260611.1,1,0,0,2,0,0,0,2
ENSG00000261620.1,2,2,2,0,0,0,0,1
ENSG00000261782.1,0,0,0,0,4,9,5,6
ENSG00000279666.1,0,0,0,0,0,0,0,0
ENSG00000261084.1,0,0,0,0,1,1,1,0
ENSG00000261239.6,19,8,15,11,0,1,0,2
ENSG00000199448.1,0,0,0,0,0,0,1,0
ENSG00000261356.2,0,0,0,1,0,0,0,0
ENSG00000171241.9,349,433,281,320,6,5,7,9
ENSG00000261512.2,19,19,5,20,10,3,1,14
ENSG00000259856.1,28,20,15,17,9,7,4,13
ENSG00000069329.18,1714,1627,1372,1555,744,724,662,713
ENSG00000261131.1,2,1,2,0,5,4,6,4
ENSG00000280376.1,0,0,0,1,1,0,1,1
ENSG00000091651.9,221,195,151,158,9,10,21,12
ENSG00000140795.13,8,11,12,9,7,11,16,9
ENSG00000260782.1,0,0,0,0,0,0,1,1
ENSG00000155330.10,167,153,119,155,96,95,91,114
ENSG00000166123.14,155,153,137,156,165,125,162,146
ENSG00000069345.12,1404,1377,1007,1196,888,821,834,888
ENSG00000261173.1,0,2,0,0,0,0,1,0
ENSG00000259821.1,0,0,0,0,1,0,0,0
ENSG00000171208.10,804,725,693,702,285,282,280,322
ENSG00000260281.6,2,0,0,1,2,0,0,0
ENSG00000239840.1,1,0,1,1,0,0,0,0
ENSG00000129636.13,1001,1002,777,853,494,432,394,504
ENSG00000260744.1,0,0,1,0,1,1,1,0
ENSG00000279509.1,0,0,0,0,0,0,0,0
ENSG00000260012.1,0,0,1,1,0,0,0,0
ENSG00000261369.1,0,0,0,0,0,0,1,0
ENSG00000102893.16,1168,1082,958,1035,669,637,607,720
ENSG00000262038.1,0,0,0,1,0,0,0,1
ENSG00000259866.1,0,0,0,0,0,0,0,0
ENSG00000261336.1,3,3,5,5,2,2,10,3
ENSG00000259918.1,0,2,0,1,0,0,0,0
ENSG00000261231.6,0,0,0,0,0,0,1,0
ENSG00000260497.1,0,0,0,0,0,1,0,0
ENSG00000261017.1,0,0,0,0,1,0,2,0
ENSG00000140798.17,0,0,0,0,0,0,3,1
ENSG00000121270.16,2,0,1,1,2,7,8,6
ENSG00000102910.14,981,950,803,861,322,343,315,343
ENSG00000240793.1,4,6,6,4,0,2,0,1
ENSG00000280067.1,7,24,19,20,6,5,8,8
ENSG00000196470.12,154,142,129,157,243,221,210,280
ENSG00000260688.1,0,0,0,0,0,0,1,0
ENSG00000102921.8,4305,4332,3350,3586,319,301,332,371
ENSG00000261267.1,4,6,5,11,7,3,5,6
ENSG00000243609.1,3,2,4,0,0,0,0,1
ENSG00000260033.1,3,7,2,0,0,0,0,1
ENSG00000289119.1,9,4,1,9,5,3,5,4
ENSG00000260086.4,18,9,7,17,11,14,12,12
ENSG00000260052.1,0,2,1,0,3,3,4,5
ENSG00000272545.1,0,0,0,0,0,0,0,0
ENSG00000287469.1,0,0,0,0,0,0,1,0
ENSG00000102924.12,0,0,0,0,0,1,0,1
ENSG00000279249.3,3,0,0,0,2,6,13,0
ENSG00000280189.1,0,0,0,0,2,3,2,1
ENSG00000166152.4,0,0,0,0,1,0,0,3
ENSG00000261623.1,0,0,0,0,0,0,1,0
ENSG00000102935.12,0,0,0,0,0,1,0,1
ENSG00000260089.2,0,0,0,0,4,1,5,0
ENSG00000260024.1,0,0,0,0,0,1,1,0
ENSG00000275155.1,0,0,0,0,0,0,1,0
ENSG00000279842.1,0,1,0,0,0,0,0,0
ENSG00000261751.1,0,0,0,0,0,0,1,0
ENSG00000205423.12,350,295,251,283,92,74,79,100
ENSG00000259843.2,0,0,2,0,2,0,0,0
ENSG00000273829.1,0,0,0,0,3,3,5,4
ENSG00000260298.2,1,3,0,3,0,0,3,0
ENSG00000155393.14,466,504,422,450,61,58,57,62
ENSG00000279356.1,1,7,9,5,0,1,1,1
ENSG00000287444.1,0,0,0,0,1,2,3,2
ENSG00000260031.1,2,2,0,2,0,1,2,0
ENSG00000252526.1,0,0,0,0,0,0,0,1
ENSG00000121274.14,770,717,638,635,318,262,293,322
ENSG00000121281.13,789,1016,560,767,16,21,17,25
ENSG00000166164.16,1357,1361,1015,1064,544,545,577,637
ENSG00000261393.1,1,1,0,0,0,0,0,1
ENSG00000260573.4,0,0,0,0,2,0,4,0
ENSG00000140807.7,179,193,134,152,5,10,13,14
ENSG00000260029.2,0,0,0,0,0,0,0,0
ENSG00000278909.1,0,5,0,0,4,8,10,9
ENSG00000205414.1,30,21,15,14,4,2,4,6
ENSG00000260249.3,2,2,1,2,0,1,1,0
ENSG00000167208.16,607,654,392,494,26,17,18,26
ENSG00000167207.14,279,311,201,264,3,9,3,3
ENSG00000270120.1,4,6,7,12,0,0,0,0
ENSG00000261644.3,59,62,43,48,1,0,2,3
ENSG00000083799.18,3643,3785,2665,3075,361,286,307,367
ENSG00000264947.1,1,2,0,1,0,0,0,0
ENSG00000260616.6,0,0,1,0,0,1,1,0
ENSG00000261241.8,0,0,0,0,3,1,5,4
ENSG00000261637.3,0,0,0,0,0,0,1,0
ENSG00000260605.1,0,0,0,0,0,0,1,0
ENSG00000287718.1,0,0,0,0,0,0,2,1
ENSG00000103449.13,24,29,22,18,11,11,13,13
ENSG00000261238.1,0,0,0,0,0,0,1,0
ENSG00000285367.2,0,0,0,0,3,4,6,3
ENSG00000280344.1,1,0,0,1,0,0,3,1
ENSG00000260818.2,0,0,0,0,3,2,2,0
ENSG00000260850.3,0,0,0,1,1,0,1,1
ENSG00000224578.5,49,54,39,40,5,7,9,8
ENSG00000260057.6,0,0,0,0,0,0,1,0
ENSG00000260268.6,0,0,0,0,0,0,1,0
ENSG00000261749.3,0,0,0,0,1,1,1,1
ENSG00000260887.3,0,0,0,0,0,0,1,0
ENSG00000103460.17,0,1,0,1,2,2,4,0
ENSG00000249231.8,0,0,0,0,0,1,0,0
ENSG00000285800.1,0,0,0,0,1,0,0,0
ENSG00000260963.3,0,0,0,0,4,1,3,2
ENSG00000260393.1,0,0,0,0,0,0,1,1
ENSG00000261261.3,0,0,0,0,0,0,1,1
ENSG00000234337.4,40,28,20,32,5,13,2,8
ENSG00000260326.1,4,1,4,2,0,0,2,0
